order_id,line_item_id,product_id,variant_id,qty,created_at
3659895701637,9628941025413,NULL,NULL,1,2021-03-15T15:00:50Z
3659895701637,9628941058181,NULL,NULL,1,2021-03-15T15:00:50Z
3659898617989,9628947120261,NULL,NULL,1,2021-03-15T15:03:27Z
3659901993093,9628955345029,NULL,NULL,1,2021-03-15T15:06:00Z
3659906121861,9628966551685,NULL,NULL,1,2021-03-15T15:09:06Z
3659911823493,9628980183173,NULL,NULL,2,2021-03-15T15:14:13Z
3659915067525,9628988440709,NULL,NULL,1,2021-03-15T15:17:38Z
3659915067525,9628988473477,NULL,NULL,1,2021-03-15T15:17:38Z
3659915067525,9628988506245,NULL,NULL,1,2021-03-15T15:17:38Z
3659918049413,9628996337797,NULL,NULL,1,2021-03-15T15:20:20Z
3659918049413,9628996370565,NULL,NULL,1,2021-03-15T15:20:20Z
3659922702469,9629008691333,NULL,NULL,1,2021-03-15T15:24:26Z
3659925454981,9629013377157,NULL,NULL,1,2021-03-15T15:27:04Z
3659933778053,9629027369093,NULL,NULL,1,2021-03-15T15:34:03Z
3659933778053,9629027401861,NULL,NULL,1,2021-03-15T15:34:03Z
3659933778053,9629027434629,NULL,NULL,1,2021-03-15T15:34:03Z
3659933778053,9629027467397,NULL,NULL,1,2021-03-15T15:34:03Z
3659933778053,9629027500165,NULL,NULL,1,2021-03-15T15:34:03Z
3659936694405,9629033955461,NULL,NULL,1,2021-03-15T15:36:42Z
3659936694405,9629033988229,NULL,NULL,1,2021-03-15T15:36:42Z
3659943772293,9629047128197,NULL,NULL,1,2021-03-15T15:42:19Z
3659943772293,9629047160965,NULL,NULL,1,2021-03-15T15:42:19Z
3659947245701,9629054206085,NULL,NULL,1,2021-03-15T15:45:56Z
3659950620805,9629060366469,NULL,NULL,1,2021-03-15T15:49:25Z
3659950620805,9629060399237,NULL,NULL,1,2021-03-15T15:49:25Z
3659956420741,9629070884997,NULL,NULL,1,2021-03-15T15:55:02Z
3659961008261,9629079208069,NULL,NULL,1,2021-03-15T15:59:08Z
3659971690629,9629092511877,NULL,NULL,1,2021-03-15T16:02:08Z
3659971690629,9629092544645,NULL,NULL,1,2021-03-15T16:02:08Z
3659974541445,9629099163781,NULL,NULL,1,2021-03-15T16:04:55Z
3659978899589,9629109158021,NULL,NULL,1,2021-03-15T16:09:44Z
3659978899589,9629109190789,NULL,NULL,1,2021-03-15T16:09:44Z
3659982864517,9629118955653,NULL,NULL,1,2021-03-15T16:13:38Z
3659982864517,9629118988421,NULL,NULL,1,2021-03-15T16:13:38Z
3659984830597,9629125247109,NULL,NULL,1,2021-03-15T16:16:03Z
3659987484805,9629130981509,NULL,NULL,1,2021-03-15T16:18:52Z
3659990728837,9629137928325,NULL,NULL,1,2021-03-15T16:21:50Z
3659990728837,9629137961093,NULL,NULL,1,2021-03-15T16:21:50Z
3659990728837,9629137993861,NULL,NULL,1,2021-03-15T16:21:50Z
3659993546885,9629143040133,NULL,NULL,1,2021-03-15T16:24:43Z
3659993546885,9629143072901,NULL,NULL,1,2021-03-15T16:24:43Z
3659995971717,9629146972293,NULL,NULL,1,2021-03-15T16:27:24Z
3659998625925,9629152280709,NULL,NULL,1,2021-03-15T16:30:14Z
3659998625925,9629152313477,NULL,NULL,1,2021-03-15T16:30:14Z
3659999772805,9629155197061,NULL,NULL,1,2021-03-15T16:31:26Z
3659999772805,9629155229829,NULL,NULL,1,2021-03-15T16:31:26Z
3660002885765,9629161390213,NULL,NULL,1,2021-03-15T16:34:42Z
3660006260869,9629166928005,NULL,NULL,1,2021-03-15T16:37:55Z
3660010619013,9629176823941,NULL,NULL,1,2021-03-15T16:41:42Z
3660010619013,9629176856709,NULL,NULL,1,2021-03-15T16:41:42Z
3660011634821,9629178953861,NULL,NULL,1,2021-03-15T16:42:21Z
3660115869829,9629369860229,NULL,NULL,1,2021-03-15T18:02:08Z
3660115869829,9629369892997,NULL,NULL,1,2021-03-15T18:02:08Z
3660125438085,9629389848709,NULL,NULL,1,2021-03-15T18:12:10Z
